learning_rank,word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos,learning_score
8655,olds,7369,0.02,3.98,,,,,,
8656,ottawa,7371,0.02,3.98,,,,,,
8657,oval,7372,0.02,3.98,,,,B2,adjective,
8658,portions,7376,0.02,3.98,,,,,,
8659,recalled,7380,0.02,3.98,,,,,,
8660,reduces,7381,0.02,3.98,,,,,,
8661,referendum,7382,0.02,3.98,,,,,,
8662,refugee,7383,0.02,3.98,,,,B2,noun,
8663,regulated,7384,0.02,3.98,,,,,,
8664,rounded,7385,0.02,3.98,,,,,,
8665,seasonal,7391,0.02,3.98,,,,B2,adjective,
8666,segments,7392,0.02,3.98,,,,,,
8667,sequel,7394,0.02,3.98,,,,,,
8668,shifted,7395,0.02,3.98,,,,,,
8669,shifting,7396,0.02,3.98,,,,,,
8670,stanford,7400,0.02,3.98,,,,,,
8671,teammates,7402,0.02,3.98,,,,,,
8672,township,7404,0.02,3.98,,,,,,
8673,usb,7407,0.02,3.98,,,,,,
8674,writings,7411,0.02,3.98,,,,,,
8675,af,7413,0.02,3.97,,,,,,
8676,autism,7417,0.02,3.97,,,,,,
8677,brisbane,7422,0.02,3.97,,,,,,
8678,bullying,7424,0.02,3.97,,,,,,
8679,capitalism,7425,0.02,3.97,,,,,,
8680,certification,7427,0.02,3.97,,,,B2,noun,
8681,characteristic,7428,0.02,3.97,,,,B1,"adjective, noun",
8682,clash,7430,0.02,3.97,,,,,,
8683,columns,7431,0.02,3.97,,,,,,
8684,compatible,7432,0.02,3.97,,,,B2,adjective,
8685,concerts,7433,0.02,3.97,,,,,,
8686,configuration,7435,0.02,3.97,,,,,,
8687,continuously,7436,0.02,3.97,,,,B1,adverb,
8688,coupled,7438,0.02,3.97,,,,,,
8689,determining,7441,0.02,3.97,,,,,,
8690,entities,7442,0.02,3.97,,,,,,
8691,exceptions,7443,0.02,3.97,,,,,,
8692,flooding,7445,0.02,3.97,,,,,,
8693,foundations,7448,0.02,3.97,,,,,,
8694,geographic,7452,0.02,3.97,,,,B2,adjective,
8695,grande,7454,0.02,3.97,,,,,,
8696,hardcore,7457,0.02,3.97,,,,,,
8697,harmful,7458,0.02,3.97,,,,A2,adjective,
8698,hispanic,7461,0.02,3.97,,,,,,
8699,incentive,7462,0.02,3.97,,,,B2,noun,
8700,inclusive,7463,0.02,3.97,,,,,,
8701,infections,7464,0.02,3.97,,,,,,
8702,lanes,7468,0.02,3.97,,,,,,
8703,mandate,7472,0.02,3.97,,,,,,
8704,manga,7473,0.02,3.97,,,,,,
8705,memorable,7474,0.02,3.97,,,,B1,adjective,
8706,merger,7475,0.02,3.97,,,,B2,noun,
8707,minorities,7476,0.02,3.97,,,,,,
8708,nj,7477,0.02,3.97,,,,,,
8709,occurring,7478,0.02,3.97,,,,,,
8710,organizing,7479,0.02,3.97,,,,,,
8711,performs,7480,0.02,3.97,,,,,,
8712,ph,7481,0.02,3.97,,,,B2,noun,
8713,portable,7484,0.02,3.97,,,,,,
8714,priced,7485,0.02,3.97,,,,,,
8715,quebec,7486,0.02,3.97,,,,,,
8716,randomly,7487,0.02,3.97,,,,,,
8717,rankings,7488,0.02,3.97,,,,,,
8718,runners,7495,0.02,3.97,,,,,,
8719,sexuality,7500,0.02,3.97,,,,,,
8720,succession,7504,0.02,3.97,,,,,,
8721,thereafter,7511,0.02,3.97,,,,B2,adverb,
8722,usd,7515,0.02,3.97,,,,,,
8723,variables,7516,0.02,3.97,,,,,,
8724,varying,7517,0.02,3.97,,,,,,
8725,wholesale,7518,0.02,3.97,,,,,,
8726,wwe,7519,0.02,3.97,,,,,,
8727,administered,7520,0.02,3.96,,,,,,
8728,affiliated,7521,0.02,3.96,,,,,,
8729,apples,7522,0.02,3.96,5529,0.02,3.96,,,0.0
8730,architectural,7523,0.02,3.96,,,,,,
8731,assembled,7525,0.02,3.96,,,,,,
8732,bangladesh,7526,0.02,3.96,,,,,,
8733,barack,7527,0.02,3.96,,,,,,
8734,beaches,7528,0.02,3.96,,,,,,
8735,bees,7529,0.02,3.96,5560,0.02,3.96,,,0.0
8736,chen,7536,0.02,3.96,5487,0.02,3.96,,,0.0
8737,cincinnati,7537,0.02,3.96,,,,,,
8738,circular,7538,0.02,3.96,,,,B1,adjective,
8739,commissioned,7545,0.02,3.96,,,,,,
8740,concentrated,7546,0.02,3.96,,,,,,
8741,defining,7554,0.02,3.96,,,,,,
8742,disputes,7556,0.02,3.96,,,,,,
8743,enforce,7559,0.02,3.96,,,,B2,verb,
8744,explicit,7560,0.02,3.96,,,,,,
8745,explicitly,7561,0.02,3.96,,,,,,
8746,eyed,7562,0.02,3.96,,,,,,
8747,fraction,7566,0.02,3.96,,,,,,
8748,girl's,7567,0.02,3.96,,,,,,
8749,hes,7568,0.02,3.96,,,,,,
8750,infantry,7569,0.02,3.96,,,,,,
8751,integral,7570,0.02,3.96,,,,,,
8752,investor,7571,0.02,3.96,,,,B2,noun,
8753,lectures,7576,0.02,3.96,,,,,,
8754,linking,7578,0.02,3.96,,,,,,
8755,maintains,7579,0.02,3.96,,,,,,
8756,maritime,7581,0.02,3.96,,,,,,
8757,modes,7583,0.02,3.96,,,,,,
8758,nominee,7586,0.02,3.96,,,,B2,noun,
8759,packaging,7589,0.02,3.96,,,,,,
8760,patriots,7590,0.02,3.96,,,,,,
8761,prediction,7595,0.02,3.96,,,,A2,noun,
8762,preview,7596,0.02,3.96,,,,,,
8763,rapper,7600,0.02,3.96,,,,,,
8764,reconstruction,7602,0.02,3.96,,,,,,
8765,renowned,7603,0.02,3.96,,,,,,
8766,socially,7610,0.02,3.96,,,,B1,adverb,
8767,sprint,7613,0.02,3.96,,,,B2,noun,
8768,substantially,7616,0.02,3.96,,,,,,
8769,suburbs,7617,0.02,3.96,,,,,,
8770,tendency,7621,0.02,3.96,,,,B1,noun,
8771,that'll,7622,0.02,3.96,,,,,,
8772,touchdown,7626,0.02,3.96,,,,,,
8773,traits,7627,0.02,3.96,,,,,,
8774,trek,7628,0.02,3.96,,,,B2,noun,
8775,uber,7631,0.02,3.96,,,,,,
8776,viable,7634,0.02,3.96,,,,,,
8777,welcomed,7636,0.02,3.96,,,,,,
8778,accessories,7640,0.02,3.95,,,,,,
8779,advocates,7642,0.02,3.95,,,,,,
8780,ag,7643,0.02,3.95,,,,,,
8781,amid,7645,0.02,3.95,,,,,,
8782,appealing,7647,0.02,3.95,,,,,,
8783,assumptions,7649,0.02,3.95,,,,,,
8784,ballet,7650,0.02,3.95,5597,0.02,3.95,B2,noun,0.0
8785,binary,7652,0.02,3.95,,,,,,
8786,blogs,7654,0.02,3.95,,,,,,
8787,builds,7656,0.02,3.95,,,,,,
8788,ch,7659,0.02,3.95,,,,,,
8789,col,7661,0.02,3.95,,,,,,
8790,colombia,7663,0.02,3.95,,,,,,
8791,correction,7667,0.02,3.95,,,,B1,noun,
8792,critic,7670,0.02,3.95,,,,B1,noun,
8793,czech,7671,0.02,3.95,,,,,,
8794,defenders,7672,0.02,3.95,,,,,,
8795,documentation,7676,0.02,3.95,,,,,,
8796,dramatically,7678,0.02,3.95,,,,B2,adverb,
8797,exchanges,7685,0.02,3.95,,,,,,
8798,finland,7690,0.02,3.95,,,,,,
8799,friend's,7692,0.02,3.95,,,,,,
8800,herald,7695,0.02,3.95,,,,,,
8801,homeland,7698,0.02,3.95,5646,0.02,3.95,,,0.0
8802,how's,7699,0.02,3.95,,,,,,
8803,imported,7700,0.02,3.95,,,,,,
8804,ing,7701,0.02,3.95,,,,,,
8805,internationally,7702,0.02,3.95,,,,B1,adverb,
8806,iraqi,7703,0.02,3.95,,,,,,
8807,itunes,7704,0.02,3.95,,,,,,
8808,licensing,7708,0.02,3.95,,,,,,
8809,limiting,7710,0.02,3.95,,,,,,
8810,marking,7713,0.02,3.95,,,,,,
8811,meditation,7714,0.02,3.95,,,,B1,noun,
8812,metals,7716,0.02,3.95,,,,,,
8813,munich,7718,0.02,3.95,,,,,,
8814,norwegian,7719,0.02,3.95,,,,,,
8815,philosophical,7721,0.02,3.95,,,,B2,adjective,
8816,ref,7730,0.02,3.95,,,,,,
8817,replies,7732,0.02,3.95,,,,,,
8818,reservation,7733,0.02,3.95,5619,0.02,3.95,B1,noun,0.0
8819,rhetoric,7734,0.02,3.95,,,,,,
8820,rivals,7735,0.02,3.95,,,,,,
8821,sanctions,7738,0.02,3.95,,,,,,
8822,secular,7739,0.02,3.95,,,,,,
8823,sensitivity,7740,0.02,3.95,,,,,,
8824,sovereign,7744,0.02,3.95,,,,,,
8825,specifications,7745,0.02,3.95,,,,,,
8826,spouse,7747,0.02,3.95,,,,,,
8827,stat,7748,0.02,3.95,,,,,,
8828,synthetic,7750,0.02,3.95,,,,,,
8829,toyota,7754,0.02,3.95,,,,,,
8830,traders,7756,0.02,3.95,,,,,,
8831,varieties,7758,0.02,3.95,,,,,,
8832,vegan,7759,0.02,3.95,,,,,,
8833,walmart,7761,0.02,3.95,,,,,,
8834,admits,7764,0.02,3.94,,,,,,
8835,adviser,7765,0.02,3.94,,,,,,
8836,aggregate,7766,0.02,3.94,,,,,,
8837,anal,7767,0.02,3.94,,,,,,
8838,anatomy,7768,0.02,3.94,,,,,,
8839,announces,7770,0.02,3.94,,,,,,
8840,applicants,7771,0.02,3.94,,,,,,
8841,citing,7777,0.02,3.94,,,,,,
8842,colonies,7778,0.02,3.94,,,,,,
8843,composite,7779,0.02,3.94,,,,,,
8844,consequently,7780,0.02,3.94,,,,B1,adverb,
8845,consist,7781,0.02,3.94,,,,A2,verb,
8846,councils,7782,0.02,3.94,,,,,,
8847,cox,7783,0.02,3.94,,,,,,
8848,delegates,7786,0.02,3.94,,,,,,
8849,enables,7789,0.02,3.94,,,,,,
8850,fashioned,7791,0.02,3.94,,,,,,
8851,grinding,7796,0.02,3.94,,,,,,
8852,incorrect,7804,0.02,3.94,,,,B1,adjective,
8853,junction,7806,0.02,3.94,,,,,,
8854,lynch,7812,0.02,3.94,,,,,,
8855,manages,7813,0.02,3.94,,,,,,
8856,medicare,7815,0.02,3.94,,,,,,
8857,modeling,7816,0.02,3.94,,,,,,
8858,networking,7820,0.02,3.94,,,,,,
8859,newer,7821,0.02,3.94,,,,,,
8860,optimal,7824,0.02,3.94,,,,,,
8861,other's,7825,0.02,3.94,,,,,,
8862,permits,7828,0.02,3.94,,,,,,
8863,playstation,7829,0.02,3.94,,,,,,
8864,postal,7831,0.02,3.94,,,,B2,adjective,
8865,predictions,7832,0.02,3.94,,,,,,
8866,president's,7834,0.02,3.94,,,,,,
8867,recipient,7838,0.02,3.94,,,,,,
8868,refund,7839,0.02,3.94,,,,B1,noun,
8869,robust,7843,0.02,3.94,,,,,,
8870,sci,7845,0.02,3.94,,,,,,
8871,sep,7846,0.02,3.94,,,,,,
8872,shareholders,7847,0.02,3.94,,,,,,
8873,sided,7848,0.02,3.94,,,,,,
8874,simulation,7849,0.02,3.94,,,,,,
8875,supervision,7854,0.02,3.94,,,,B2,noun,
8876,terrain,7858,0.02,3.94,,,,,,
8877,themed,7860,0.02,3.94,,,,,,
8878,trio,7864,0.02,3.94,,,,B2,noun,
8879,und,7867,0.02,3.94,,,,,,
8880,varies,7868,0.02,3.94,,,,,,
8881,verified,7870,0.02,3.94,,,,,,
8882,wifi,7873,0.02,3.94,,,,,,
8883,workforce,7875,0.02,3.94,,,,,,
8884,acre,7877,0.02,3.93,,,,,,
8885,airports,7878,0.02,3.93,,,,,,
8886,alot,7879,0.02,3.93,,,,,,
8887,automotive,7884,0.02,3.93,,,,,,
8888,berkeley,7887,0.02,3.93,,,,,,
8889,committees,7897,0.02,3.93,,,,,,
8890,conjunction,7898,0.02,3.93,,,,B2,noun,
8891,costly,7899,0.02,3.93,,,,B2,adjective,
8892,cycles,7903,0.02,3.93,,,,,,
8893,davies,7905,0.02,3.93,,,,,,
8894,desktop,7907,0.02,3.93,,,,B2,noun,
8895,directory,7909,0.02,3.93,,,,,,
8896,disabilities,7910,0.02,3.93,,,,,,
8897,discusses,7912,0.02,3.93,,,,,,
8898,downs,7914,0.02,3.93,,,,,,
8899,enjoys,7918,0.02,3.93,,,,,,
8900,espn,7920,0.02,3.93,,,,,,
8901,governors,7922,0.02,3.93,,,,,,
8902,guild,7923,0.02,3.93,,,,,,
8903,ibm,7927,0.02,3.93,,,,,,
8904,imaging,7928,0.02,3.93,,,,,,
8905,implied,7929,0.02,3.93,,,,,,
8906,inability,7931,0.02,3.93,,,,,,
8907,lb,7936,0.02,3.93,,,,,,
8908,leicester,7937,0.02,3.93,,,,,,
8909,litigation,7939,0.02,3.93,,,,,,
8910,minerals,7942,0.02,3.93,,,,,,
8911,neighborhoods,7945,0.02,3.93,,,,,,
8912,obtaining,7949,0.02,3.93,,,,,,
8913,occupy,7950,0.02,3.93,,,,B1,verb,
8914,orthodox,7952,0.02,3.93,,,,,,
8915,pac,7954,0.02,3.93,,,,,,
8916,party's,7956,0.02,3.93,,,,,,
8917,perth,7957,0.02,3.93,,,,,,
8918,printer,7960,0.02,3.93,,,,A2,noun,
8919,prone,7961,0.02,3.93,,,,,,
8920,raiders,7962,0.02,3.93,,,,,,
8921,readily,7963,0.02,3.93,,,,B2,adverb,
8922,reflecting,7964,0.02,3.93,,,,,,
8923,reunion,7967,0.02,3.93,5823,0.02,3.93,A2,noun,0.0
8924,revival,7968,0.02,3.93,,,,B2,noun,
8925,satisfying,7971,0.02,3.93,,,,,,
8926,securing,7973,0.02,3.93,,,,,,
8927,soundtrack,7981,0.02,3.93,,,,B2,noun,
8928,substances,7985,0.02,3.93,,,,,,
8929,sustain,7987,0.02,3.93,,,,B2,verb,
8930,tenure,7988,0.02,3.93,,,,,,
8931,texture,7989,0.02,3.93,,,,,,
8932,treasurer,7992,0.02,3.93,,,,,,
8933,unclear,7994,0.02,3.93,,,,B1,adjective,
8934,upgraded,7995,0.02,3.93,,,,,,
8935,venezuela,7996,0.02,3.93,,,,,,
8936,vladimir,7998,0.02,3.93,,,,,,
8937,yankees,8000,0.02,3.93,,,,,,
8938,absorbed,8001,0.02,3.92,,,,,,
8939,admin,8002,0.02,3.92,,,,,,
8940,attributes,8007,0.02,3.92,,,,,,
8941,biblical,8012,0.02,3.92,,,,,,
8942,bmw,8013,0.02,3.92,,,,,,
8943,cardiff,8015,0.02,3.92,,,,,,
8944,coloured,8017,0.02,3.92,,,,,,
8945,competent,8018,0.02,3.92,,,,B2,adjective,
8946,delegation,8023,0.02,3.92,,,,,,
8947,demographic,8024,0.02,3.92,,,,,,
8948,descriptions,8025,0.02,3.92,,,,,,
8949,educate,8028,0.02,3.92,,,,B1,verb,
8950,enabling,8029,0.02,3.92,,,,,,
8951,enrolled,8030,0.02,3.92,,,,,,
8952,enrollment,8031,0.02,3.92,,,,,,
8953,essex,8032,0.02,3.92,,,,,,
8954,exceed,8033,0.02,3.92,,,,B2,verb,
8955,excluding,8034,0.02,3.92,,,,,,
8956,expressions,8035,0.02,3.92,,,,,,
8957,gaza,8040,0.02,3.92,,,,,,
8958,honda,8044,0.02,3.92,,,,,,
8959,illustration,8046,0.02,3.92,,,,B2,noun,
8960,impose,8047,0.02,3.92,,,,B2,verb,
8961,indicator,8048,0.02,3.92,,,,,,
8962,inequality,8049,0.02,3.92,,,,,,
8963,ins,8050,0.02,3.92,,,,,,
8964,interpreted,8051,0.02,3.92,,,,,,
8965,jamaica,8052,0.02,3.92,,,,,,
8966,journals,8055,0.02,3.92,,,,,,
8967,leisure,8056,0.02,3.92,,,,A2,noun,
8968,lengths,8058,0.02,3.92,,,,,,
8969,molecules,8066,0.02,3.92,,,,,,
8970,notification,8068,0.02,3.92,,,,,,
8971,oakland,8070,0.02,3.92,,,,,,
8972,outline,8071,0.02,3.92,,,,B1,"noun, verb",
8973,pi,8073,0.02,3.92,,,,B2,noun,
8974,productions,8075,0.02,3.92,,,,,,
8975,professors,8076,0.02,3.92,,,,,,
8976,reliability,8081,0.02,3.92,,,,,,
8977,researcher,8082,0.02,3.92,,,,B1,noun,
8978,retailers,8083,0.02,3.92,,,,,,
8979,reviewing,8084,0.02,3.92,,,,,,
8980,sensor,8089,0.02,3.92,,,,,,
8981,showcase,8092,0.02,3.92,,,,B2,noun,
8982,smoked,8093,0.02,3.92,5880,0.02,3.92,,,0.0
8983,subsidiary,8095,0.02,3.92,,,,,,
8984,tampa,8096,0.02,3.92,,,,,,
8985,theology,8098,0.02,3.92,,,,,,
8986,topped,8099,0.02,3.92,,,,,,
8987,trails,8100,0.02,3.92,,,,,,
8988,uploaded,8102,0.02,3.92,,,,,,
8989,velocity,8103,0.02,3.92,,,,,,
8990,venues,8104,0.02,3.92,,,,,,
8991,wikipedia,8106,0.02,3.92,,,,,,
8992,♫,8110,0.02,3.92,,,,,,
8993,accountability,8111,0.02,3.91,,,,,,
8994,aerial,8112,0.02,3.91,,,,,,
8995,albeit,8113,0.02,3.91,,,,,,
8996,anthem,8118,0.02,3.91,,,,,,
8997,architects,8119,0.02,3.91,,,,,,
8998,automated,8120,0.02,3.91,,,,,,
8999,catalog,8125,0.02,3.91,,,,,,
9000,catalogue,8126,0.02,3.91,,,,,,
9001,charitable,8127,0.02,3.91,,,,,,
9002,club's,8130,0.02,3.91,,,,,,
9003,consisted,8133,0.02,3.91,,,,,,
9004,continually,8134,0.02,3.91,,,,B1,adverb,
9005,coordinator,8135,0.02,3.91,,,,,,
9006,damaging,8136,0.02,3.91,,,,,,
9007,def,8138,0.02,3.91,,,,,,
9008,deployment,8139,0.02,3.91,,,,,,
9009,drafted,8140,0.02,3.91,,,,,,
9010,enjoyable,8141,0.02,3.91,,,,B1,adjective,
9011,exterior,8143,0.02,3.91,,,,,,
9012,firearms,8145,0.02,3.91,,,,,,
9013,gb,8148,0.02,3.91,,,,,,
9014,genocide,8149,0.02,3.91,,,,,,
9015,humanitarian,8156,0.02,3.91,,,,,,
9016,hungary,8157,0.02,3.91,,,,,,
9017,idaho,8158,0.02,3.91,,,,,,
9018,implementing,8160,0.02,3.91,,,,,,
9019,l.a,8163,0.02,3.91,,,,,,
9020,labeled,8164,0.02,3.91,,,,,,
9021,lebron,8165,0.02,3.91,,,,,,
9022,likelihood,8167,0.02,3.91,,,,,,
9023,meme,8170,0.02,3.91,,,,,,
9024,mod,8172,0.02,3.91,,,,,,
9025,nationalist,8173,0.02,3.91,,,,B1,noun,
9026,nationals,8174,0.02,3.91,,,,,,
9027,necessity,8175,0.02,3.91,,,,B2,noun,
9028,observer,8178,0.02,3.91,,,,B2,noun,
9029,offshore,8179,0.02,3.91,,,,B2,adjective,
9030,optional,8180,0.02,3.91,,,,B2,adjective,
9031,paste,8183,0.02,3.91,,,,,,
9032,ph.d,8184,0.02,3.91,,,,,,
9033,pioneer,8185,0.02,3.91,,,,,,
9034,prescribed,8187,0.02,3.91,,,,,,
9035,pressures,8188,0.02,3.91,,,,,,
9036,prosperity,8189,0.02,3.91,,,,B1,noun,
9037,ps4,8190,0.02,3.91,,,,,,
9038,recreational,8191,0.02,3.91,,,,,,
9039,reds,8192,0.02,3.91,,,,,,
9040,religions,8194,0.02,3.91,,,,,,
9041,renewable,8195,0.02,3.91,,,,,,
9042,richardson,8196,0.02,3.91,,,,,,
9043,settlements,8201,0.02,3.91,,,,,,
9044,sheffield,8202,0.02,3.91,,,,,,
9045,shortage,8203,0.02,3.91,,,,B1,noun,
9046,sphere,8208,0.02,3.91,,,,B1,noun,
9047,sponsors,8209,0.02,3.91,,,,,,
9048,suburban,8212,0.02,3.91,,,,,,
9049,suppliers,8214,0.02,3.91,,,,,,
9050,tablets,8215,0.02,3.91,,,,,,
9051,territorial,8217,0.02,3.91,,,,,,
9052,thirds,8218,0.02,3.91,,,,,,
9053,thriller,8219,0.02,3.91,,,,B1,noun,
9054,transgender,8221,0.02,3.91,,,,,,
9055,ur,8224,0.02,3.91,,,,,,
9056,verbal,8225,0.02,3.91,,,,B2,adjective,
9057,vocals,8227,0.02,3.91,,,,,,
9058,accountable,8230,0.01,3.9,,,,,,
9059,advocacy,8231,0.01,3.9,,,,,,
9060,aftermath,8232,0.01,3.9,,,,,,
9061,analyzed,8234,0.01,3.9,,,,,,
9062,angles,8235,0.01,3.9,,,,,,
9063,arguably,8236,0.01,3.9,,,,,,
9064,assessed,8239,0.01,3.9,,,,,,
9065,attractions,8240,0.01,3.9,,,,,,
9066,blamed,8244,0.01,3.9,6095,0.02,3.9,,,0.0
9067,bulgaria,8250,0.01,3.9,,,,,,
9068,china's,8257,0.01,3.9,,,,,,
9069,chrome,8259,0.01,3.9,,,,,,
9070,clarity,8260,0.01,3.9,,,,,,
9071,classics,8261,0.01,3.9,,,,,,
9072,combining,8263,0.01,3.9,,,,,,
9073,conclude,8264,0.01,3.9,,,,B1,verb,
9074,confidential,8265,0.01,3.9,6116,0.02,3.9,,,0.0
9075,coordination,8266,0.01,3.9,,,,,,
9076,cs,8268,0.01,3.9,,,,,,
9077,delaware,8270,0.01,3.9,,,,,,
9078,directing,8271,0.01,3.9,,,,,,
9079,drought,8276,0.01,3.9,,,,B2,noun,
9080,elevation,8279,0.01,3.9,,,,,,
9081,entrepreneurs,8280,0.01,3.9,,,,,,
9082,epa,8281,0.01,3.9,,,,,,
9083,esteem,8282,0.01,3.9,,,,,,
9084,explored,8284,0.01,3.9,,,,,,
9085,fe,8285,0.01,3.9,,,,,,
9086,finances,8286,0.01,3.9,,,,,,
9087,finishes,8287,0.01,3.9,,,,,,
9088,ghana,8292,0.01,3.9,,,,,,
9089,gif,8294,0.01,3.9,,,,,,
9090,historian,8298,0.01,3.9,,,,B1,noun,
9091,horizontal,8299,0.01,3.9,,,,,,
9092,individually,8303,0.01,3.9,,,,,,
9093,inevitably,8304,0.01,3.9,,,,,,
9094,lakers,8308,0.01,3.9,,,,,,
9095,leagues,8310,0.01,3.9,,,,,,
9096,listings,8312,0.01,3.9,,,,,,
9097,literacy,8313,0.01,3.9,,,,,,
9098,mcdonald's,8315,0.01,3.9,,,,,,
9099,migrants,8316,0.01,3.9,,,,,,
9100,mins,8317,0.01,3.9,,,,,,
9101,misleading,8318,0.01,3.9,,,,B2,adjective,
9102,moisture,8319,0.01,3.9,,,,B1,noun,
9103,mortality,8321,0.01,3.9,,,,,,
9104,notices,8323,0.01,3.9,,,,,,
9105,opt,8325,0.01,3.9,,,,,,
9106,penn,8328,0.01,3.9,,,,,,
9107,persistent,8329,0.01,3.9,,,,B2,adjective,
9108,personalities,8330,0.01,3.9,,,,,,
9109,petroleum,8331,0.01,3.9,,,,,,
9110,pharmaceutical,8332,0.01,3.9,,,,,,
9111,progression,8333,0.01,3.9,,,,,,
9112,recordings,8338,0.01,3.9,,,,,,
9113,rejection,8339,0.01,3.9,,,,B2,noun,
9114,reservoir,8341,0.01,3.9,,,,,,
9115,slope,8350,0.01,3.9,,,,B1,noun,
9116,specialists,8353,0.01,3.9,,,,,,
9117,striker,8358,0.01,3.9,,,,,,
9118,sudan,8359,0.01,3.9,,,,,,
9119,sued,8360,0.01,3.9,,,,,,
9120,sums,8361,0.01,3.9,,,,,,
9121,tel,8363,0.01,3.9,,,,,,
9122,theres,8365,0.01,3.9,,,,,,
9123,titans,8366,0.01,3.9,,,,,,
9124,transparency,8370,0.01,3.9,,,,,,
9125,trinity,8371,0.01,3.9,,,,,,
9126,withdrawn,8380,0.01,3.9,,,,,,
9127,accessed,8381,0.01,3.89,,,,,,
9128,adverse,8382,0.01,3.89,,,,B2,adjective,
9129,alumni,8385,0.01,3.89,,,,,,
9130,behaviors,8390,0.01,3.89,,,,,,
9131,biography,8392,0.01,3.89,,,,B1,noun,
9132,br,8393,0.01,3.89,,,,,,
9133,browser,8395,0.01,3.89,,,,B2,noun,
9134,cellular,8397,0.01,3.89,,,,,,
9135,cod,8399,0.01,3.89,,,,B1,noun,
9136,conditioning,8400,0.01,3.89,,,,,,
9137,consuming,8401,0.01,3.89,,,,,,
9138,contracted,8402,0.01,3.89,,,,,,
9139,designing,8409,0.01,3.89,,,,,,
9140,destructive,8410,0.01,3.89,,,,B1,adjective,
9141,develops,8411,0.01,3.89,,,,,,
9142,doubles,8414,0.01,3.89,,,,,,
9143,economies,8415,0.01,3.89,,,,,,
9144,embedded,8416,0.01,3.89,,,,,,
9145,excluded,8418,0.01,3.89,,,,,,
9146,f1,8420,0.01,3.89,,,,,,
9147,hacking,8430,0.01,3.89,,,,,,
9148,hawks,8431,0.01,3.89,,,,,,
9149,highlighted,8433,0.01,3.89,,,,,,
9150,holocaust,8434,0.01,3.89,,,,B2,noun,
9151,hopkins,8437,0.01,3.89,,,,,,
9152,imprisonment,8438,0.01,3.89,,,,B2,noun,
9153,indonesian,8439,0.01,3.89,,,,,,
9154,irs,8440,0.01,3.89,,,,,,
9155,isnt,8441,0.01,3.89,,,,,,
9156,lacks,8444,0.01,3.89,,,,,,
9157,landmark,8446,0.01,3.89,,,,,,
9158,lanka,8447,0.01,3.89,,,,,,
9159,launches,8448,0.01,3.89,,,,,,
9160,life's,8451,0.01,3.89,,,,,,
9161,memphis,8452,0.01,3.89,,,,,,
9162,module,8455,0.01,3.89,,,,,,
9163,museums,8460,0.01,3.89,,,,,,
9164,mvp,8461,0.01,3.89,,,,,,
9165,obamacare,8463,0.01,3.89,,,,,,
9166,perspectives,8465,0.01,3.89,,,,,,
9167,peru,8466,0.01,3.89,,,,,,
9168,phrases,8467,0.01,3.89,,,,,,
9169,prevents,8472,0.01,3.89,,,,,,
9170,profiles,8473,0.01,3.89,,,,,,
9171,pursued,8474,0.01,3.89,,,,,,
9172,raids,8475,0.01,3.89,,,,,,
9173,salaries,8481,0.01,3.89,,,,,,
9174,sd,8482,0.01,3.89,,,,,,
9175,solidarity,8488,0.01,3.89,,,,,,
9176,td,8492,0.01,3.89,,,,,,
9177,touring,8496,0.01,3.89,,,,,,
9178,trademark,8498,0.01,3.89,,,,,,
9179,utilities,8501,0.01,3.89,,,,,,
9180,yields,8505,0.01,3.89,,,,,,
9181,accepts,8507,0.01,3.88,,,,,,
9182,adjustment,8508,0.01,3.88,,,,B2,noun,
9183,assignments,8510,0.01,3.88,,,,,,
9184,attachment,8511,0.01,3.88,,,,B1,noun,
9185,belfast,8514,0.01,3.88,,,,,,
9186,bt,8518,0.01,3.88,,,,,,
9187,clutch,8523,0.01,3.88,,,,,,
9188,comprising,8526,0.01,3.88,,,,,,
9189,consume,8528,0.01,3.88,,,,B1,verb,
9190,credibility,8530,0.01,3.88,,,,,,
9191,credited,8531,0.01,3.88,,,,,,
9192,critically,8532,0.01,3.88,,,,B2,adverb,
9193,dem,8533,0.01,3.88,,,,,,
9194,dm,8535,0.01,3.88,,,,,,
9195,estates,8537,0.01,3.88,,,,,,
9196,filters,8540,0.01,3.88,,,,,,
9197,geometry,8544,0.01,3.88,,,,,,
9198,gf,8545,0.01,3.88,,,,,,
9199,gp,8548,0.01,3.88,,,,,,
9200,group's,8550,0.01,3.88,,,,,,
9201,header,8552,0.01,3.88,,,,,,
9202,headphones,8553,0.01,3.88,,,,,,
9203,highways,8554,0.01,3.88,,,,,,
9204,imports,8557,0.01,3.88,,,,,,
9205,incentives,8558,0.01,3.88,,,,,,
9206,intersection,8560,0.01,3.88,,,,B2,noun,
9207,ki,8564,0.01,3.88,,,,,,
9208,leaks,8567,0.01,3.88,,,,,,
9209,manila,8572,0.01,3.88,,,,,,
9210,mapping,8574,0.01,3.88,,,,,,
9211,metric,8577,0.01,3.88,,,,B2,adjective,
9212,militia,8578,0.01,3.88,,,,,,
9213,naming,8579,0.01,3.88,,,,,,
9214,ncaa,8580,0.01,3.88,,,,,,
9215,night's,8581,0.01,3.88,,,,,,
9216,nike,8582,0.01,3.88,,,,,,
9217,node,8583,0.01,3.88,,,,,,
