word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
tablet,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tab/table/tablet__us_1.ogg
tackle,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tac/tackl/tackle__us_1.ogg
tail,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tai/tail_/tail__us_1.ogg
tale,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/tale_/tale__us_1.ogg
talent,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/talen/talent__us_1.ogg
talk,A1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/talk_/talk__us_1.ogg
tank,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tan/tank_/tank__us_1.ogg
taste,B1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tas/taste/taste__us_1.ogg
teaching,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/teach/teaching__us_3.ogg
tear,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/tear_/tear__us_1.ogg
technical,B2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tec/techn/technical__us_2.ogg
technological,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tec/techn/technological__us_1.ogg
technology,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tec/techn/technology__us_1.ogg
teenager,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tee/teena/teenager__us_3.ogg
telephone,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tel/telep/telephone__us_2.ogg
temple,A1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tem/templ/temple__us_1.ogg
temporary,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tem/tempo/temporary__us_1.ogg
tempt,B1,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tem/tempt/tempt__us_1.ogg
tendency,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tende/tendency__us_1.ogg
tender,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tende/tender__us_1.ogg
tension,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tensi/tension__us_1.ogg
term,B1,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/term_/term__us_1.ogg
terminal,B1,C1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/termi/terminal__us_1.ogg
terribly,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terri/terribly__us_1.ogg
terrific,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terri/terrific__us_1.ogg
terrify,A2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terri/terrify__us_1.ogg
terror,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terro/terror__us_1.ogg
terrorism,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terro/terrorism__us_1.ogg
terrorist,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terro/terrorist__us_1.ogg
test,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tes/test_/test__us_1.ogg
testify,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tes/testi/testify__us_1.ogg
testimony,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tes/testi/testimony__us_1.ogg
text,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tex/text_/text__us_1.ogg
textbook,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tex/textb/textbook__us_1.ogg
that,A1,B1,pronoun,"adverb, conjunction, determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that__us_1.ogg
theft,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/theft/theft__us_1.ogg
theirs,A2,B1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/their/theirs__us_1.ogg
theme,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/theme/theme__us_1.ogg
thereafter,B2,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/there/thereafter__us_1.ogg
therefore,A2,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/there/therefore__us_1.ogg
thick,A1,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thick/thick__us_1.ogg
thin,A1,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thin_/thin__us_1.ogg
thirsty,A2,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thirs/thirsty__us_1.ogg
this,A1,B1,pronoun,"adverb, determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this__us_1.ogg
thorough,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thoro/thorough__us_1.ogg
though,A2,B1,conjunction,"adverb, conjunction",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thoug/though__us_1.ogg
thoughtful,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thoug/thoughtful__us_1.ogg
thousand,A2,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thous/thousand__us_2.ogg
thread,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/threa/thread__us_1.ogg
threat,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/threa/threat__us_1.ogg
thrilled,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/thril/thrilled__us_1.ogg
throat,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throa/throat__us_1.ogg
thumb,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thu/thumb/thumb__us_1.ogg
thus,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thu/thus_/thus__us_1.ogg
tide,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tid/tide_/tide__us_1.ogg
tie,B1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tie/tie__/tie__us_1.ogg
tight,B2,B1,adverb,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tig/tight/tight__us_1.ogg
tighten,B1,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tig/tight/tighten__us_1.ogg
till,A2,B1,preposition,"conjunction, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/til/till_/till__us_1.ogg
time,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tim/time_/time__us_1.ogg
timely,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tim/timel/timely__us_1.ogg
tip,B2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tip/tip__/tip__us_1.ogg
tissue,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tis/tissu/tissue__us_1.ogg
title,A2,A1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tit/title/title__us_4.ogg
tobacco,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tob/tobac/tobacco__us_1.ogg
toe,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/toe/toe__/toe__us_1.ogg
tolerate,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tol/toler/tolerate__us_1.ogg
toll,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tol/toll_/toll__us_1.ogg
tone,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ton/tone_/tone__us_1.ogg
tonight,A2,A1,noun,"adverb, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ton/tonig/tonight__us_1.ogg
tool,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/tool_/tool__us_1.ogg
top,A1,A2,noun,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/top/top__/top__us_1.ogg
torture,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tor/tortu/torture__us_1.ogg
toss,B1,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tos/toss_/toss__us_1_rr.ogg
tour,B1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/tour_/tour__us_2.ogg
tourism,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/touri/tourism__us_1.ogg
tourist,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/touri/tourist__us_1.ogg
tournament,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/tourn/tournament__us_1_rr.ogg
towel,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tow/towel/towel__us_1.ogg
tower,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tow/tower/tower__us_1.ogg
toxic,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tox/toxic/toxic__us_1.ogg
toy,A1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/toy/toy__/toy__us_1.ogg
trace,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trace/trace__us_1.ogg
track,B2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/track/track__us_1.ogg
trade,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trade/trade__us_1.ogg
traffic,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/traff/traffic__us_1.ogg
tragedy,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trage/tragedy__us_1.ogg
tragic,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/tragi/tragic__us_1.ogg
trail,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trail/trail__us_1.ogg
trailer,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trail/trailer__us_1.ogg
train,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/train/train__us_1.ogg
trainer,B2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/train/trainer__us_2.ogg
transcript,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transcript__us_1.ogg
transfer,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transfer__us_2.ogg
transform,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transform__us_1.ogg
transformation,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transformation__us_1.ogg
translation,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/translation__us_2_rr.ogg
transmission,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transmission__us_2_rr.ogg
transparent,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transparent__us_1.ogg
transport,B2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transport__us_1.ogg
transportation,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transportation__us_3.ogg
trap,A2,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trap_/trap__us_1.ogg
treasure,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/treas/treasure__us_1.ogg
treat,B2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/treat/treat__us_1.ogg
treaty,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/treat/treaty__us_1.ogg
tremendous,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/treme/tremendous__us_1.ogg
trick,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trick/trick__us_1.ogg
trigger,B1,C1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trigg/trigger__us_1.ogg
trio,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trio_/trio__us_1.ogg
trip,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trip_/trip__us_1.ogg
triumph,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trium/triumph__us_1.ogg
trophy,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tro/troph/trophy__us_1.ogg
tropical,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tro/tropi/tropical__us_1.ogg
trouble,B1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tro/troub/trouble__us_2.ogg
truck,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tru/truck/truck__us_1.ogg
truly,A2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tru/truly/truly__us_1.ogg
trust,A2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tru/trust/trust__us_1.ogg
truth,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tru/truth/truth__us_1.ogg
try,A2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/try/try__/try__us_1.ogg
tube,A1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tub/tube_/tube__us_1.ogg
tuition,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tui/tuiti/tuition__us_1.ogg
tune,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tun/tune_/tune__us_1.ogg
twice,A2,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/twi/twice/twice__us_1.ogg
twin,B1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/twi/twin_/twin__us_1.ogg
twist,B1,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/twi/twist/twist__us_1.ogg
type,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/typ/type_/type__us_1.ogg
typical,B1,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/typ/typic/typical__us_2.ogg
ugly,A1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/ugl/ugly_/ugly__us_2.ogg
uncertainty,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unc/uncer/uncertainty__us_1.ogg
uncomfortable,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unc/uncom/uncomfortable__us_4.ogg
undergo,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/undergo__us_1.ogg
undergraduate,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/undergraduate__us_1.ogg
underground,B2,A2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/underground__us_5.ogg
understand,A2,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/understand__us_2.ogg
understanding,B2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/understanding__us_1.ogg
underwear,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/underwear__us_1.ogg
undoubtedly,B2,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/undou/undoubtedly__us_1.ogg
unexpected,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/une/unexp/unexpected__us_2.ogg
unfair,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unf/unfai/unfair__us_1.ogg
unfold,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unf/unfol/unfold__us_1.ogg
unfortunate,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unf/unfor/unfortunate__us_1.ogg
unify,B1,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unify/unify__us_1.ogg
unique,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/uniqu/unique__us_1.ogg
unite,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unite/unite__us_1.ogg
united,B2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unite/united__us_1.ogg
universe,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unive/universe__us_1.ogg
university,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unive/university__us_1.ogg
unknown,A2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unk/unkno/unknown__us_1.ogg
unlike,B2,B1,preposition,preposition,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unl/unlik/unlike__us_1.ogg
unnecessary,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unn/unnec/unnecessary__us_1.ogg
unpleasant,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unp/unple/unpleasant__us_1.ogg
upgrade,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/upg/upgra/upgrade__us_2.ogg
upon,A2,B1,preposition,preposition,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/upo/upon_/upon__us_1_rr.ogg
upper,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/upp/upper/upper__us_2.ogg
