word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
out,A1,A1,adverb,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/out__/out__us_1.ogg
outcome,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outco/outcome__us_1.ogg
outdoor,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outdo/outdoor__us_2.ogg
outdoors,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outdo/outdoors__us_1.ogg
outfit,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outfi/outfit__us_1.ogg
output,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outpu/output__us_1.ogg
outside,A2,A2,preposition,"adjective, adverb, noun, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outsi/outside__us_2.ogg
oven,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/oven_/oven__us_1.ogg
over,A1,A1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over__us_1.ogg
overall,B2,B2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overa/overall__us_2.ogg
package,B1,B1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pac/packa/package__us_1.ogg
packet,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pac/packe/packet__us_1.ogg
page,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pag/page_/page__us_1.ogg
painful,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/painf/painful__us_1.ogg
paint,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/paint/paint__us_1.ogg
painter,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/paint/painter__us_1.ogg
painting,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/paint/painting__us_3.ogg
pair,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/pair_/pair__us_1.ogg
pale,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pal/pale_/pale__us_1.ogg
panel,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pan/panel/panel__us_1.ogg
panic,B2,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pan/panic/panic__us_1.ogg
paper,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pap/paper/paper__us_3.ogg
parade,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parad/parade__us_1.ogg
paragraph,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parag/paragraph__us_1.ogg
parent,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/paren/parent__us_1.ogg
parliament,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parli/parliament__us_1.ogg
participate,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/participate__us_1.ogg
participation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/participation__us_1.ogg
particularly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/particularly__us_1.ogg
partner,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/partn/partner__us_1.ogg
partnership,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/partn/partnership__us_1.ogg
party,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/party/party__us_1.ogg
passenger,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passe/passenger__us_1.ogg
passion,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passi/passion__us_1.ogg
passionate,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passi/passionate__us_1.ogg
past,A1,A1,preposition,"adjective, adverb, noun, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/past_/past__us_1.ogg
peer,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pee/peer_/peer__us_1.ogg
pen,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pen/pen__/pen__us_1.ogg
penalty,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pen/penal/penalty__us_1.ogg
pencil,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pen/penci/pencil__us_1.ogg
pension,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pen/pensi/pension__us_4.ogg
people,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/peo/peopl/people__us_4.ogg
perceive,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perce/perceive__us_1.ogg
perception,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perce/perception__us_1.ogg
perform,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perfo/perform__us_2.ogg
perhaps,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perha/perhaps__us_3.ogg
period,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perio/period__us_2.ogg
permission,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/permi/permission__us_2.ogg
person,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perso/person__us_2.ogg
personal,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perso/personal__us_4.ogg
personality,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perso/personality__us_4.ogg
personally,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perso/personally__us_2.ogg
perspective,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/persp/perspective__us_2.ogg
persuade,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/persu/persuade__us_2.ogg
petrol,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pet/petro/petrol__us_1.ogg
phase,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pha/phase/phase__us_1.ogg
phone,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/phone/phone__us_1.ogg
photo,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/photo/photo__us_1.ogg
physical,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phy/physi/physical__us_1.ogg
piano,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pia/piano/piano__us_1.ogg
piece,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pie/piece/piece__us_1.ogg
pig,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pig/pig__/pig__us_1.ogg
pilot,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pil/pilot/pilot__us_1.ogg
pin,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pin/pin__/pin__us_2.ogg
pipe,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pip/pipe_/pipe__us_1.ogg
pitch,B2,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pit/pitch/pitch__us_1.ogg
plane,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plane/plane__us_1.ogg
planet,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plane/planet__us_1.ogg
plate,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plate/plate__us_1.ogg
play,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/play_/play__us_1.ogg
player,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/playe/player__us_2.ogg
pleased,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/pleas/pleased__us_1.ogg
plenty,B1,B1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/plent/plenty__us_1.ogg
poet,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poe/poet_/poet__us_2.ogg
poetry,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poe/poetr/poetry__us_1.ogg
poisonous,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/poiso/poisonous__us_1.ogg
policy,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/policy__us_1.ogg
polite,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polit/polite__us_1.ogg
politician,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polit/politician__us_1.ogg
politics,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polit/politics__us_1.ogg
pool,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poo/pool_/pool__us_1.ogg
poor,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poo/poor_/poor__us_1_rr.ogg
popularity,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pop/popul/popularity__us_1.ogg
population,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pop/popul/population__us_1.ogg
port,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/por/port_/port__us_1.ogg
portion,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/por/porti/portion__us_1.ogg
pose,B2,B2,noun,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/pose_/pose__us_1.ogg
position,A2,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/posit/position__us_2.ogg
pot,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/pot__/pot__us_1.ogg
potato,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/potat/potato__us_2_rr.ogg
potentially,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/poten/potentially__us_1.ogg
poverty,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pov/pover/poverty__us_3.ogg
power,A2,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pow/power/power__us_2.ogg
practical,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pra/pract/practical__us_2.ogg
practice,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pra/pract/practice__us_2.ogg
praise,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pra/prais/praise__us_1.ogg
prayer,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pra/praye/prayer__us_1.ogg
precede,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prece/precede__us_1.ogg
precisely,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preci/precisely__us_1.ogg
predict,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/predi/predict__us_1.ogg
predictable,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/predi/predictable__us_1.ogg
prepared,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prepa/prepared__us_5.ogg
presentation,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prese/presentation__us_1.ogg
press,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/press/press__us_1.ogg
prevent,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preve/prevent__us_1.ogg
previous,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/previ/previous__us_1.ogg
priest,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/pries/priest__us_1.ogg
prime,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prime/prime__us_1.ogg
principal,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/princ/principal__us_1.ogg
printer,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/print/printer__us_2.ogg
prior,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prior/prior__us_1.ogg
priority,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prior/priority__us_1_rr.ogg
prisoner,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/priso/prisoner__us_3.ogg
probable,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/proba/probable__us_1.ogg
problem,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/probl/problem__us_1.ogg
procedure,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/proce/procedure__us_3.ogg
producer,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/produ/producer__us_1.ogg
profession,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/profe/profession__us_3.ogg
programming,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/progr/programming__us_1.ogg
prohibit,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prohi/prohibit__us_1_rr.ogg
promote,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/promo/promote__us_1.ogg
prompt,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/promp/prompt__us_1.ogg
pronounce,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prono/pronounce__us_2.ogg
properly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prope/properly__us_1.ogg
property,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prope/property__us_1.ogg
prospect,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prosp/prospect__us_1.ogg
proud,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/proud/proud__us_1.ogg
prove,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prove/prove__us_1.ogg
provide,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/provi/provide__us_1.ogg
psychology,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/psy/psych/psychology__us_1.ogg
public,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/public__us_1.ogg
publication,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/publication__us_2.ogg
publicity,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/publicity__us_1.ogg
publish,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/publish__us_1.ogg
punish,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pun/punis/punish__us_1.ogg
punishment,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pun/punis/punishment__us_1.ogg
purchase,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pur/purch/purchase__us_1.ogg
purple,A1,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pur/purpl/purple__us_2.ogg
purpose,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pur/purpo/purpose__us_2.ogg
pursuit,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pur/pursu/pursuit__us_1.ogg
put,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put__/put__us_1.ogg
qualified,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quali/qualified__us_4.ogg
qualify,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quali/qualify__us_1.ogg
quality,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quali/quality__us_2.ogg
quarter,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quart/quarter__us_3.ogg
queen,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/que/queen/queen__us_1.ogg
quickly,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quick/quickly__us_3.ogg
quietly,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quiet/quietly__us_3.ogg
racism,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rac/racis/racism__us_1.ogg
racist,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rac/racis/racist__us_1.ogg
radio,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rad/radio/radio__us_2.ogg
rain,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rai/rain_/rain__us_1.ogg
raise,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rai/raise/raise__us_1.ogg
rare,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rar/rare_/rare__us_1.ogg
rarely,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rar/rarel/rarely__us_2.ogg
rather,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rat/rathe/rather__us_1.ogg
read,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/read_/read__us_1.ogg
